customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_flag,monthly_revenue,annualized_revenue,revenue_at_risk,tenure_band,charge_band,cohort_month
CUST-100966,Female,0,No,No,44,Yes,Fiber optic,One year,Yes,Credit card (automatic),68.51,3027.91,No,0,68.51,822.1200000000001,0.0,25-48m,High,Established
CUST-100967,Male,0,Yes,No,23,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),47.59,1130.36,No,0,47.59,571.08,0.0,13-24m,Mid,Developing
CUST-100968,Male,0,Yes,Yes,67,Yes,DSL,Month-to-month,Yes,Credit card (automatic),96.05,6407.6,No,0,96.05,1152.6,0.0,49-72m,Premium,Loyal
CUST-100969,Male,0,Yes,No,3,Yes,Fiber optic,Two year,Yes,Mailed check,59.48,200.05,Yes,1,59.48,713.76,59.48,0-12m,Mid,Recent
CUST-100970,Male,0,No,Yes,22,No,Fiber optic,Month-to-month,No,Mailed check,56.22,1165.1,Yes,1,56.22,674.64,56.22,13-24m,Mid,Developing
CUST-100971,Female,0,Yes,Yes,31,Yes,DSL,Month-to-month,No,Bank transfer (automatic),32.7,992.11,Yes,1,32.7,392.40000000000003,32.7,25-48m,Low,Established
CUST-100972,Female,0,Yes,Yes,35,Yes,Fiber optic,Month-to-month,No,Electronic check,80.72,2793.49,No,0,80.72,968.64,0.0,25-48m,Premium,Established
CUST-100973,Male,0,Yes,No,35,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),61.52,2175.52,Yes,1,61.52,738.24,61.52,25-48m,Mid,Established
CUST-100974,Male,0,No,Yes,11,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),74.62,799.03,Yes,1,74.62,895.44,74.62,0-12m,High,Recent
CUST-100975,Male,0,No,No,17,Yes,Fiber optic,Month-to-month,Yes,Electronic check,72.59,1172.25,Yes,1,72.59,871.08,72.59,13-24m,High,Developing
CUST-100976,Male,0,Yes,No,7,No,DSL,Two year,Yes,Electronic check,74.86,498.45,No,0,74.86,898.3199999999999,0.0,0-12m,High,Recent
CUST-100977,Female,1,No,No,42,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),65.67,2785.07,No,0,65.67,788.04,0.0,25-48m,High,Established
CUST-100978,Male,0,Yes,No,26,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),54.18,1414.58,No,0,54.18,650.16,0.0,25-48m,Mid,Established
CUST-100979,Male,1,No,No,41,Yes,DSL,One year,Yes,Electronic check,81.09,3291.16,Yes,1,81.09,973.08,81.09,25-48m,Premium,Established
CUST-100980,Male,0,No,No,43,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),89.81,3899.59,Yes,1,89.81,1077.72,89.81,25-48m,Premium,Established
CUST-100981,Male,0,No,No,51,Yes,Fiber optic,One year,No,Mailed check,102.91,5318.85,No,0,102.91,1234.92,0.0,49-72m,Premium,Loyal
CUST-100982,Male,0,No,No,40,Yes,No,Two year,No,Bank transfer (automatic),18.0,760.9,No,0,18.0,216.0,0.0,25-48m,Low,Established
CUST-100983,Female,0,No,No,47,Yes,DSL,One year,Yes,Mailed check,93.36,4287.92,No,0,93.36,1120.32,0.0,25-48m,Premium,Established
CUST-100984,Female,0,Yes,Yes,43,No,DSL,One year,No,Mailed check,33.96,1470.95,No,0,33.96,407.52,0.0,25-48m,Low,Established
CUST-100985,Male,0,No,No,47,Yes,No,One year,Yes,Mailed check,63.21,2964.49,No,0,63.21,758.52,0.0,25-48m,Mid,Established
CUST-100986,Male,0,No,No,45,Yes,No,One year,Yes,Electronic check,27.91,1164.34,No,0,27.91,334.92,0.0,25-48m,Low,Established
CUST-100987,Male,0,Yes,No,23,Yes,Fiber optic,One year,No,Electronic check,87.41,1952.36,No,0,87.41,1048.92,0.0,13-24m,Premium,Developing
CUST-100988,Female,0,No,No,18,Yes,DSL,Month-to-month,Yes,Electronic check,101.74,1867.28,No,0,101.74,1220.8799999999999,0.0,13-24m,Premium,Developing
CUST-100989,Female,0,Yes,No,57,Yes,DSL,Month-to-month,No,Credit card (automatic),73.94,4222.94,No,0,73.94,887.28,0.0,49-72m,High,Loyal
CUST-100990,Female,0,Yes,No,25,Yes,Fiber optic,One year,Yes,Mailed check,68.96,1727.63,No,0,68.96,827.52,0.0,25-48m,High,Established
CUST-100991,Female,1,No,No,40,Yes,No,Month-to-month,Yes,Mailed check,39.84,1564.35,Yes,1,39.84,478.08000000000004,39.84,25-48m,Low,Established
CUST-100992,Female,0,Yes,No,15,Yes,Fiber optic,Two year,Yes,Credit card (automatic),51.65,823.45,No,0,51.65,619.8,0.0,13-24m,Mid,Developing
CUST-100993,Female,0,No,No,32,Yes,No,One year,Yes,Credit card (automatic),66.74,2080.34,No,0,66.74,800.8799999999999,0.0,25-48m,High,Established
CUST-100994,Female,0,Yes,No,39,Yes,DSL,Month-to-month,Yes,Electronic check,67.63,2597.61,Yes,1,67.63,811.56,67.63,25-48m,High,Established
CUST-100995,Female,0,No,Yes,46,Yes,DSL,Two year,Yes,Mailed check,18.0,813.7,Yes,1,18.0,216.0,18.0,25-48m,Low,Established
CUST-100996,Female,1,No,No,38,Yes,Fiber optic,One year,Yes,Mailed check,89.45,3330.44,No,0,89.45,1073.4,0.0,25-48m,Premium,Established
CUST-100997,Female,0,No,Yes,26,Yes,No,One year,Yes,Credit card (automatic),60.3,1528.13,No,0,60.3,723.5999999999999,0.0,25-48m,Mid,Established
CUST-100998,Male,0,No,No,70,No,DSL,Month-to-month,Yes,Bank transfer (automatic),70.95,5014.27,Yes,1,70.95,851.4000000000001,70.95,49-72m,High,Loyal
CUST-100999,Male,0,Yes,Yes,37,Yes,Fiber optic,Two year,No,Bank transfer (automatic),44.66,1614.43,No,0,44.66,535.92,0.0,25-48m,Low,Established
CUST-101000,Male,0,Yes,Yes,59,Yes,Fiber optic,Month-to-month,No,Electronic check,44.48,2659.46,Yes,1,44.48,533.76,44.48,49-72m,Low,Loyal
CUST-101001,Male,0,No,No,54,Yes,DSL,One year,No,Mailed check,52.72,2875.45,No,0,52.72,632.64,0.0,49-72m,Mid,Loyal
CUST-101002,Female,0,No,Yes,41,Yes,Fiber optic,Month-to-month,No,Electronic check,74.37,3041.59,No,0,74.37,892.44,0.0,25-48m,High,Established
CUST-101003,Female,0,No,No,64,Yes,DSL,One year,Yes,Bank transfer (automatic),29.44,1820.31,Yes,1,29.44,353.28000000000003,29.44,49-72m,Low,Loyal
CUST-101004,Female,0,No,No,10,Yes,DSL,One year,No,Credit card (automatic),79.34,796.25,Yes,1,79.34,952.08,79.34,0-12m,High,Recent
CUST-101005,Male,1,Yes,Yes,67,Yes,Fiber optic,One year,No,Credit card (automatic),71.6,4702.21,No,0,71.6,859.1999999999999,0.0,49-72m,High,Loyal
CUST-101006,Male,0,Yes,No,62,Yes,DSL,Month-to-month,No,Mailed check,98.32,6072.04,No,0,98.32,1179.84,0.0,49-72m,Premium,Loyal
CUST-101007,Female,0,No,Yes,37,Yes,Fiber optic,Two year,No,Mailed check,77.43,2875.86,No,0,77.43,929.1600000000001,0.0,25-48m,High,Established
CUST-101008,Male,0,No,No,53,Yes,No,One year,No,Credit card (automatic),26.09,1421.9,No,0,26.09,313.08,0.0,49-72m,Low,Loyal
CUST-101009,Female,0,No,No,38,Yes,No,Month-to-month,Yes,Mailed check,18.0,677.17,No,0,18.0,216.0,0.0,25-48m,Low,Established
CUST-101010,Male,0,No,No,20,Yes,Fiber optic,Two year,No,Credit card (automatic),43.93,851.24,No,0,43.93,527.16,0.0,13-24m,Low,Developing
CUST-101011,Female,0,No,Yes,58,Yes,DSL,One year,Yes,Bank transfer (automatic),100.39,5791.66,No,0,100.39,1204.68,0.0,49-72m,Premium,Loyal
CUST-101012,Male,0,No,No,18,Yes,DSL,Two year,Yes,Mailed check,68.48,1211.57,No,0,68.48,821.76,0.0,13-24m,High,Developing
CUST-101013,Male,0,Yes,No,23,Yes,No,Two year,Yes,Bank transfer (automatic),47.14,1112.31,No,0,47.14,565.6800000000001,0.0,13-24m,Mid,Developing
CUST-101014,Female,0,No,No,38,Yes,Fiber optic,Two year,Yes,Electronic check,48.16,1845.83,No,0,48.16,577.92,0.0,25-48m,Mid,Established
CUST-101015,Female,0,Yes,No,61,Yes,DSL,One year,Yes,Mailed check,80.66,4919.27,No,0,80.66,967.92,0.0,49-72m,Premium,Loyal
CUST-101016,Female,0,Yes,No,28,Yes,No,One year,Yes,Mailed check,18.0,532.35,No,0,18.0,216.0,0.0,25-48m,Low,Established
CUST-101017,Female,0,No,No,36,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),90.57,3260.54,Yes,1,90.57,1086.84,90.57,25-48m,Premium,Established
CUST-101018,Female,0,Yes,No,3,Yes,DSL,Month-to-month,No,Bank transfer (automatic),44.58,73.67,No,0,44.58,534.96,0.0,0-12m,Low,Recent
CUST-101019,Male,1,Yes,Yes,9,Yes,Fiber optic,One year,Yes,Mailed check,26.56,189.08,Yes,1,26.56,318.71999999999997,26.56,0-12m,Low,Recent
CUST-101020,Female,0,No,No,5,Yes,DSL,Month-to-month,Yes,Credit card (automatic),119.77,625.93,Yes,1,119.77,1437.24,119.77,0-12m,Premium,Recent
CUST-101021,Female,0,No,Yes,6,Yes,Fiber optic,Two year,No,Mailed check,64.97,327.99,No,0,64.97,779.64,0.0,0-12m,High,Recent
CUST-101022,Male,1,Yes,Yes,63,Yes,No,Month-to-month,No,Credit card (automatic),44.36,2777.54,No,0,44.36,532.3199999999999,0.0,49-72m,Low,Loyal
CUST-101023,Male,0,No,No,61,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),28.86,1755.32,No,0,28.86,346.32,0.0,49-72m,Low,Loyal
CUST-101024,Male,1,No,Yes,60,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),83.7,4975.5,No,0,83.7,1004.4000000000001,0.0,49-72m,Premium,Loyal
CUST-101025,Female,1,Yes,No,5,Yes,No,Month-to-month,No,Credit card (automatic),61.49,232.4,Yes,1,61.49,737.88,61.49,0-12m,Mid,Recent
CUST-101026,Male,0,No,No,6,Yes,No,Month-to-month,No,Mailed check,37.62,172.86,No,0,37.62,451.43999999999994,0.0,0-12m,Low,Recent
CUST-101027,Male,1,No,Yes,21,Yes,DSL,Month-to-month,Yes,Mailed check,89.58,1799.74,No,0,89.58,1074.96,0.0,13-24m,Premium,Developing
CUST-101028,Female,0,No,Yes,41,Yes,DSL,Two year,Yes,Credit card (automatic),87.75,3625.27,Yes,1,87.75,1053.0,87.75,25-48m,Premium,Established
CUST-101029,Female,0,No,Yes,25,Yes,Fiber optic,Month-to-month,Yes,Electronic check,81.57,2057.14,Yes,1,81.57,978.8399999999999,81.57,25-48m,Premium,Established
CUST-101030,Female,1,No,No,36,Yes,DSL,Month-to-month,No,Credit card (automatic),22.34,770.06,Yes,1,22.34,268.08,22.34,25-48m,Low,Established
CUST-101031,Female,0,No,Yes,13,Yes,Fiber optic,Month-to-month,No,Electronic check,44.66,519.05,No,0,44.66,535.92,0.0,13-24m,Low,Developing
CUST-101032,Male,0,Yes,No,53,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),107.11,5729.31,No,0,107.11,1285.32,0.0,49-72m,Premium,Loyal
CUST-101033,Male,0,No,No,23,No,No,Month-to-month,No,Bank transfer (automatic),43.81,1027.45,No,0,43.81,525.72,0.0,13-24m,Low,Developing
CUST-101034,Male,0,No,No,5,Yes,DSL,One year,No,Bank transfer (automatic),71.91,331.6,No,0,71.91,862.92,0.0,0-12m,High,Recent
CUST-101035,Female,1,Yes,Yes,54,Yes,Fiber optic,Two year,Yes,Mailed check,43.7,2413.22,No,0,43.7,524.4000000000001,0.0,49-72m,Low,Loyal
CUST-101036,Male,0,No,No,66,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),55.98,3700.87,Yes,1,55.98,671.76,55.98,49-72m,Mid,Loyal
CUST-101037,Female,0,No,No,2,No,No,One year,Yes,Mailed check,68.24,150.79,No,0,68.24,818.8799999999999,0.0,0-12m,High,Recent
CUST-101038,Male,0,Yes,No,32,Yes,Fiber optic,Month-to-month,Yes,Mailed check,102.97,3248.15,No,0,102.97,1235.6399999999999,0.0,25-48m,Premium,Established
CUST-101039,Male,0,Yes,No,60,Yes,Fiber optic,Month-to-month,Yes,Electronic check,87.54,5184.17,Yes,1,87.54,1050.48,87.54,49-72m,Premium,Loyal
CUST-101040,Male,1,No,Yes,51,Yes,Fiber optic,Two year,Yes,Electronic check,74.13,3709.98,Yes,1,74.13,889.56,74.13,49-72m,High,Loyal
CUST-101041,Male,0,Yes,Yes,62,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),83.79,5288.72,No,0,83.79,1005.48,0.0,49-72m,Premium,Loyal
CUST-101042,Male,0,No,No,30,No,Fiber optic,Two year,Yes,Bank transfer (automatic),60.45,1776.26,No,0,60.45,725.4000000000001,0.0,25-48m,Mid,Established
CUST-101043,Female,0,Yes,No,27,Yes,No,Month-to-month,No,Mailed check,18.0,488.93,No,0,18.0,216.0,0.0,25-48m,Low,Established
CUST-101044,Female,0,No,No,52,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),38.76,2036.2,No,0,38.76,465.12,0.0,49-72m,Low,Loyal
CUST-101045,Male,0,No,No,12,No,DSL,Month-to-month,Yes,Bank transfer (automatic),98.92,1186.1,Yes,1,98.92,1187.04,98.92,0-12m,Premium,Recent
CUST-101046,Male,0,Yes,Yes,18,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),69.28,1240.1,Yes,1,69.28,831.36,69.28,13-24m,High,Developing
CUST-101047,Male,0,No,No,44,Yes,DSL,Two year,Yes,Electronic check,72.5,3182.06,No,0,72.5,870.0,0.0,25-48m,High,Established
CUST-101048,Male,1,Yes,No,49,Yes,DSL,Month-to-month,No,Bank transfer (automatic),74.64,3678.96,No,0,74.64,895.6800000000001,0.0,49-72m,High,Loyal
CUST-101049,Male,0,Yes,No,9,Yes,DSL,Two year,No,Electronic check,67.75,562.96,Yes,1,67.75,813.0,67.75,0-12m,High,Recent
CUST-101050,Male,0,No,Yes,37,Yes,DSL,Two year,Yes,Bank transfer (automatic),69.59,2555.01,No,0,69.59,835.08,0.0,25-48m,High,Established
CUST-101051,Male,0,Yes,No,27,Yes,DSL,Month-to-month,No,Electronic check,85.34,2204.18,No,0,85.34,1024.08,0.0,25-48m,Premium,Established
CUST-101052,Male,1,No,No,37,Yes,DSL,Month-to-month,No,Bank transfer (automatic),53.11,1881.23,Yes,1,53.11,637.3199999999999,53.11,25-48m,Mid,Established
CUST-101053,Female,0,No,Yes,70,Yes,DSL,Month-to-month,Yes,Mailed check,96.01,6662.29,No,0,96.01,1152.1200000000001,0.0,49-72m,Premium,Loyal
CUST-101054,Male,0,Yes,No,6,Yes,DSL,Month-to-month,No,Electronic check,53.77,361.04,No,0,53.77,645.24,0.0,0-12m,Mid,Recent
CUST-101055,Male,1,Yes,Yes,72,Yes,Fiber optic,Two year,Yes,Mailed check,67.27,4831.17,No,0,67.27,807.24,0.0,49-72m,High,Loyal
CUST-101056,Male,1,No,No,33,Yes,DSL,Month-to-month,Yes,Electronic check,43.97,1482.39,Yes,1,43.97,527.64,43.97,25-48m,Low,Established
CUST-101057,Male,0,Yes,Yes,56,Yes,DSL,Two year,No,Electronic check,58.33,3283.8,No,0,58.33,699.96,0.0,49-72m,Mid,Loyal
CUST-101058,Male,0,No,No,31,Yes,Fiber optic,One year,Yes,Credit card (automatic),55.48,1731.58,Yes,1,55.48,665.76,55.48,25-48m,Mid,Established
CUST-101059,Female,0,Yes,No,23,Yes,No,Month-to-month,No,Mailed check,42.53,935.71,No,0,42.53,510.36,0.0,13-24m,Low,Developing
CUST-101060,Male,0,No,No,56,Yes,Fiber optic,One year,No,Mailed check,86.18,4829.45,No,0,86.18,1034.16,0.0,49-72m,Premium,Loyal
CUST-101061,Male,0,Yes,No,50,No,Fiber optic,Month-to-month,Yes,Electronic check,71.67,3594.95,Yes,1,71.67,860.04,71.67,49-72m,High,Loyal
CUST-101062,Male,0,Yes,No,11,No,No,Two year,No,Mailed check,77.14,947.57,Yes,1,77.14,925.6800000000001,77.14,0-12m,High,Recent
CUST-101063,Male,0,No,No,51,Yes,Fiber optic,Month-to-month,Yes,Mailed check,87.51,4447.44,Yes,1,87.51,1050.1200000000001,87.51,49-72m,Premium,Loyal
CUST-101064,Female,0,Yes,No,55,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),56.97,3166.3,No,0,56.97,683.64,0.0,49-72m,Mid,Loyal
CUST-101065,Female,1,No,Yes,28,Yes,Fiber optic,Two year,Yes,Electronic check,60.11,1677.51,No,0,60.11,721.3199999999999,0.0,25-48m,Mid,Established
CUST-101066,Male,0,Yes,No,67,Yes,No,Two year,No,Credit card (automatic),42.31,2803.17,No,0,42.31,507.72,0.0,49-72m,Low,Loyal
CUST-101067,Female,0,Yes,No,47,Yes,Fiber optic,Month-to-month,No,Electronic check,85.5,4057.63,No,0,85.5,1026.0,0.0,25-48m,Premium,Established
CUST-101068,Female,0,Yes,Yes,25,No,DSL,Two year,Yes,Bank transfer (automatic),34.85,956.37,No,0,34.85,418.20000000000005,0.0,25-48m,Low,Established
CUST-101069,Female,0,No,No,1,Yes,DSL,Month-to-month,Yes,Electronic check,84.01,95.8,Yes,1,84.01,1008.1200000000001,84.01,0-12m,Premium,Recent
CUST-101070,Female,0,No,No,49,Yes,DSL,One year,No,Credit card (automatic),43.42,2096.84,No,0,43.42,521.04,0.0,49-72m,Low,Loyal
CUST-101071,Male,0,Yes,No,16,Yes,No,Month-to-month,No,Bank transfer (automatic),53.88,883.12,Yes,1,53.88,646.5600000000001,53.88,13-24m,Mid,Developing
CUST-101072,Female,0,No,Yes,55,Yes,DSL,Month-to-month,Yes,Credit card (automatic),94.2,5193.57,No,0,94.2,1130.4,0.0,49-72m,Premium,Loyal
CUST-101073,Female,0,No,No,38,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),76.59,3010.16,No,0,76.59,919.08,0.0,25-48m,High,Established
CUST-101074,Male,0,Yes,No,34,Yes,No,Month-to-month,Yes,Credit card (automatic),18.0,645.4,Yes,1,18.0,216.0,18.0,25-48m,Low,Established
CUST-101075,Female,0,Yes,No,12,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),30.79,327.47,Yes,1,30.79,369.48,30.79,0-12m,Low,Recent
CUST-101076,Female,0,Yes,Yes,52,Yes,Fiber optic,Two year,Yes,Credit card (automatic),74.38,3925.12,No,0,74.38,892.56,0.0,49-72m,High,Loyal
CUST-101077,Female,0,Yes,No,12,Yes,Fiber optic,Month-to-month,No,Electronic check,18.0,250.89,Yes,1,18.0,216.0,18.0,0-12m,Low,Recent
CUST-101078,Female,0,No,No,31,Yes,DSL,One year,No,Bank transfer (automatic),83.42,2628.11,No,0,83.42,1001.04,0.0,25-48m,Premium,Established
CUST-101079,Male,0,No,Yes,61,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),91.67,5611.89,No,0,91.67,1100.04,0.0,49-72m,Premium,Loyal
CUST-101080,Female,0,Yes,Yes,67,Yes,DSL,One year,No,Mailed check,94.97,6408.36,No,0,94.97,1139.6399999999999,0.0,49-72m,Premium,Loyal
CUST-101081,Male,0,No,No,72,Yes,Fiber optic,Two year,Yes,Credit card (automatic),56.69,4101.51,No,0,56.69,680.28,0.0,49-72m,Mid,Loyal
CUST-101082,Female,0,Yes,No,69,Yes,DSL,Month-to-month,No,Bank transfer (automatic),79.65,5484.4,No,0,79.65,955.8000000000001,0.0,49-72m,High,Loyal
CUST-101083,Female,1,No,Yes,41,Yes,Fiber optic,One year,Yes,Mailed check,74.6,3064.64,No,0,74.6,895.1999999999999,0.0,25-48m,High,Established
CUST-101084,Male,0,No,No,15,Yes,No,Two year,Yes,Mailed check,18.0,264.78,No,0,18.0,216.0,0.0,13-24m,Low,Developing
CUST-101085,Female,0,Yes,Yes,61,Yes,Fiber optic,Two year,Yes,Electronic check,78.39,4797.15,No,0,78.39,940.6800000000001,0.0,49-72m,High,Loyal
CUST-101086,Female,0,No,Yes,58,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),100.59,5837.79,Yes,1,100.59,1207.08,100.59,49-72m,Premium,Loyal
CUST-101087,Male,0,Yes,Yes,72,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),85.17,6118.08,Yes,1,85.17,1022.04,85.17,49-72m,Premium,Loyal
CUST-101088,Male,0,No,Yes,47,Yes,DSL,One year,Yes,Mailed check,58.94,2762.01,No,0,58.94,707.28,0.0,25-48m,Mid,Established
CUST-101089,Female,0,Yes,No,11,Yes,DSL,Month-to-month,Yes,Credit card (automatic),86.28,948.92,No,0,86.28,1035.3600000000001,0.0,0-12m,Premium,Recent
CUST-101090,Female,0,No,Yes,37,Yes,DSL,Two year,Yes,Electronic check,90.55,3270.2,No,0,90.55,1086.6,0.0,25-48m,Premium,Established
CUST-101091,Male,1,No,No,33,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),95.66,3202.88,No,0,95.66,1147.92,0.0,25-48m,Premium,Established
CUST-101092,Female,0,No,No,61,Yes,No,Two year,No,Mailed check,56.59,3467.65,Yes,1,56.59,679.08,56.59,49-72m,Mid,Loyal
CUST-101093,Female,0,No,Yes,29,No,Fiber optic,Month-to-month,No,Bank transfer (automatic),34.98,986.9,Yes,1,34.98,419.76,34.98,25-48m,Low,Established
CUST-101094,Female,1,No,No,24,Yes,Fiber optic,Month-to-month,No,Electronic check,78.76,1916.84,Yes,1,78.76,945.1200000000001,78.76,13-24m,High,Developing
CUST-101095,Male,0,Yes,No,6,Yes,DSL,Two year,No,Bank transfer (automatic),76.2,434.34,No,0,76.2,914.4000000000001,0.0,0-12m,High,Recent
CUST-101096,Male,0,No,No,61,Yes,DSL,Two year,Yes,Bank transfer (automatic),84.85,5152.98,No,0,84.85,1018.1999999999999,0.0,49-72m,Premium,Loyal
CUST-101097,Male,0,Yes,Yes,55,Yes,DSL,Two year,No,Credit card (automatic),73.34,4050.56,No,0,73.34,880.08,0.0,49-72m,High,Loyal
CUST-101098,Female,0,No,No,3,Yes,Fiber optic,Two year,Yes,Mailed check,96.14,352.8,No,0,96.14,1153.68,0.0,0-12m,Premium,Recent
CUST-101099,Female,1,No,Yes,32,Yes,Fiber optic,Month-to-month,No,Electronic check,29.79,965.87,Yes,1,29.79,357.48,29.79,25-48m,Low,Established
CUST-101100,Male,0,Yes,Yes,35,Yes,DSL,Month-to-month,No,Electronic check,82.28,2844.89,No,0,82.28,987.36,0.0,25-48m,Premium,Established
CUST-101101,Male,0,Yes,No,34,Yes,Fiber optic,Month-to-month,Yes,Electronic check,80.54,2722.53,No,0,80.54,966.48,0.0,25-48m,Premium,Established
CUST-101102,Female,0,Yes,Yes,67,Yes,Fiber optic,Month-to-month,Yes,Mailed check,89.86,6058.83,No,0,89.86,1078.32,0.0,49-72m,Premium,Loyal
CUST-101103,Male,0,Yes,No,11,Yes,No,Month-to-month,Yes,Credit card (automatic),75.93,853.42,No,0,75.93,911.1600000000001,0.0,0-12m,High,Recent
CUST-101104,Male,0,No,Yes,23,Yes,DSL,Two year,No,Electronic check,42.46,1019.76,No,0,42.46,509.52,0.0,13-24m,Low,Developing
CUST-101105,Male,0,Yes,No,14,Yes,Fiber optic,Month-to-month,Yes,Electronic check,103.19,1462.37,Yes,1,103.19,1238.28,103.19,13-24m,Premium,Developing
CUST-101106,Female,0,No,No,18,Yes,Fiber optic,Month-to-month,No,Electronic check,87.93,1617.43,Yes,1,87.93,1055.16,87.93,13-24m,Premium,Developing
CUST-101107,Female,0,Yes,Yes,66,Yes,DSL,Month-to-month,Yes,Mailed check,65.88,4438.66,No,0,65.88,790.56,0.0,49-72m,High,Loyal
CUST-101108,Female,1,Yes,No,68,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),50.01,3339.83,No,0,50.01,600.12,0.0,49-72m,Mid,Loyal
CUST-101109,Female,1,Yes,Yes,4,Yes,Fiber optic,Month-to-month,Yes,Mailed check,74.32,397.28,Yes,1,74.32,891.8399999999999,74.32,0-12m,High,Recent
CUST-101110,Male,1,Yes,Yes,46,Yes,Fiber optic,One year,No,Mailed check,76.28,3551.02,No,0,76.28,915.36,0.0,25-48m,High,Established
CUST-101111,Female,0,No,No,17,No,DSL,Month-to-month,Yes,Electronic check,77.51,1417.67,Yes,1,77.51,930.1200000000001,77.51,13-24m,High,Developing
CUST-101112,Female,0,Yes,No,14,Yes,DSL,One year,No,Credit card (automatic),56.21,742.69,Yes,1,56.21,674.52,56.21,13-24m,Mid,Developing
CUST-101113,Female,1,No,No,22,Yes,Fiber optic,Two year,No,Electronic check,75.41,1676.23,Yes,1,75.41,904.92,75.41,13-24m,High,Developing
CUST-101114,Male,0,No,Yes,14,Yes,Fiber optic,One year,No,Electronic check,61.08,862.29,No,0,61.08,732.96,0.0,13-24m,Mid,Developing
CUST-101115,Female,0,Yes,Yes,36,Yes,DSL,One year,Yes,Bank transfer (automatic),96.76,3523.12,Yes,1,96.76,1161.1200000000001,96.76,25-48m,Premium,Established
CUST-101116,Female,0,Yes,No,72,Yes,DSL,Month-to-month,Yes,Credit card (automatic),107.62,7769.78,No,0,107.62,1291.44,0.0,49-72m,Premium,Loyal
CUST-101117,Female,1,Yes,Yes,43,Yes,DSL,Month-to-month,Yes,Mailed check,52.12,2257.26,Yes,1,52.12,625.4399999999999,52.12,25-48m,Mid,Established
CUST-101118,Male,1,Yes,No,53,Yes,Fiber optic,Month-to-month,Yes,Electronic check,71.32,3815.01,Yes,1,71.32,855.8399999999999,71.32,49-72m,High,Loyal
CUST-101119,Male,0,No,No,36,No,DSL,Two year,Yes,Bank transfer (automatic),83.39,2997.23,No,0,83.39,1000.6800000000001,0.0,25-48m,Premium,Established
CUST-101120,Female,0,Yes,No,2,Yes,No,One year,Yes,Mailed check,48.07,72.93,Yes,1,48.07,576.84,48.07,0-12m,Mid,Recent
CUST-101121,Male,1,Yes,No,7,Yes,DSL,Month-to-month,No,Mailed check,40.24,302.08,No,0,40.24,482.88,0.0,0-12m,Low,Recent
CUST-101122,Female,0,No,No,20,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),89.03,1757.3,Yes,1,89.03,1068.3600000000001,89.03,13-24m,Premium,Developing
CUST-101123,Female,0,Yes,No,18,Yes,DSL,Two year,Yes,Credit card (automatic),48.67,870.41,Yes,1,48.67,584.04,48.67,13-24m,Mid,Developing
CUST-101124,Female,0,No,No,61,Yes,Fiber optic,One year,Yes,Mailed check,74.41,4474.16,No,0,74.41,892.92,0.0,49-72m,High,Loyal
CUST-101125,Female,0,No,Yes,61,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),48.13,2938.45,No,0,48.13,577.5600000000001,0.0,49-72m,Mid,Loyal
CUST-101126,Female,1,No,No,62,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),79.48,4885.97,No,0,79.48,953.76,0.0,49-72m,High,Loyal
CUST-101127,Female,0,No,Yes,46,Yes,No,One year,No,Credit card (automatic),32.74,1504.56,No,0,32.74,392.88,0.0,25-48m,Low,Established
CUST-101128,Female,0,Yes,Yes,41,Yes,Fiber optic,One year,Yes,Credit card (automatic),89.81,3633.34,No,0,89.81,1077.72,0.0,25-48m,Premium,Established
CUST-101129,Male,0,Yes,No,47,Yes,No,Month-to-month,Yes,Mailed check,37.27,1750.82,No,0,37.27,447.24,0.0,25-48m,Low,Established
